,id,port_from,port_to,kg,lat_from,lon_from,lat_to,lon_to,date
306,612948,Danzig,Amsterdam,140.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1718-10-18 00:00:00
307,613031,Danzig,London,100.0,54.36119285,18.62860883362069,51.5073219,-0.1276474,1702-07-29 00:00:00
308,613143,Danzig,Amsterdam,35.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1710-04-29 00:00:00
309,613410,Danzig,London,55.0,54.36119285,18.62860883362069,51.5073219,-0.1276474,1717-11-06 00:00:00
310,613478,Danzig,Amsterdam,170.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1718-10-21 00:00:00
311,613822,Danzig,Amsterdam,189.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1714-05-24 00:00:00
312,614108,Konigsberg,Amsterdam,640.304,54.710128,20.5105838,52.3727598,4.8936041,1718-12-31 00:00:00
313,614265,Danzig,Amsterdam,195.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1710-07-28 00:00:00
314,614362,Danzig,Amsterdam,225.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1710-08-02 00:00:00
315,614437,Danzig,Amsterdam,182.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1714-05-28 00:00:00
316,614557,Danzig,Amsterdam,124.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1714-06-06 00:00:00
317,614661,Danzig,Amsterdam,20.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1710-09-16 00:00:00
318,615075,Danzig,London,105.0,54.36119285,18.62860883362069,51.5073219,-0.1276474,1699-05-03 00:00:00
319,615089,Danzig,Lieth,30.0,54.36119285,18.62860883362069,54.1553871,9.060752,1694-05-17 00:00:00
320,615104,Danzig,Amsterdam,30.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1694-05-18 00:00:00
321,615202,Danzig,Amsterdam,30.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1694-05-22 00:00:00
322,615387,Danzig,London,25.0,54.36119285,18.62860883362069,51.5073219,-0.1276474,1699-08-25 00:00:00
323,615501,Danzig,Lith,22.5,54.36119285,18.62860883362069,55.9725499,-3.1709492,1694-09-11 00:00:00
324,615794,Danzig,Amsterdam,124.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1714-10-11 00:00:00
